2008,12,12,5,742,745,957,952,DL,1696,N912DE,135,127,108,5,-3,BUF,ATL,712,14,13,0,,0,NA,NA,NA,NA,NA
2008,12,12,5,1625,1627,1832,1825,DL,1697,N909DL,67,58,35,7,-2,BHM,ATL,134,16,16,0,,0,NA,NA,NA,NA,NA
2008,12,12,5,1205,1212,1300,1320,DL,1698,N990DL,55,68,37,-20,-7,ATL,CLT,227,5,13,0,,0,NA,NA,NA,NA,NA
2008,12,12,5,600,600,720,723,DL,1699,N627DL,80,83,59,-3,0,RDU,ATL,356,6,15,0,,0,NA,NA,NA,NA,NA
2008,12,12,5,842,835,1016,1000,DL,1700,N3763D,94,85,58,16,7,ATL,CVG,373,5,31,0,,0,7,0,9,0,0
2008,12,12,5,1819,1747,1940,1908,DL,1701,N980DL,81,81,47,32,32,CLT,ATL,227,11,23,0,,0,5,0,0,0,27
2008,12,12,5,1108,1105,1233,1230,DL,1702,N645DL,85,85,59,3,3,ATL,CVG,373,5,21,0,,0,NA,NA,NA,NA,NA
2008,12,12,5,839,840,1018,1013,DL,1703,N938DL,99,93,66,5,-1,CVG,ATL,373,9,24,0,,0,NA,NA,NA,NA,NA
2008,12,12,5,1449,1435,1619,1600,DL,1704,N988DL,90,85,63,19,14,ATL,CVG,373,8,19,0,,0,7,0,5,0,7
2008,12,12,5,1145,1040,1308,1208,DL,1705,N904DE,83,88,65,60,65,CVG,ATL,373,6,12,0,,0,60,0,0,0,0
2008,12,12,5,1444,1447,1640,1650,DL,1706,N954DL,116,123,98,-10,-3,ATL,BUF,712,5,13,0,,0,NA,NA,NA,NA,NA
2008,12,12,5,1333,1320,1516,1452,DL,1707,N993DL,103,92,67,24,13,CVG,ATL,373,18,18,0,,0,13,0,11,0,0
2008,12,12,5,1207,1205,1334,1328,DL,1708,N664DN,87,83,66,6,2,RDU,ATL,356,10,11,0,,0,NA,NA,NA,NA,NA
